popularity,original_title,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,movie_length,rating
0.674705,Barnyard,90,Comedy,124,5.3,2006,55165127.0728702,78722799.67130229,short,low
0.67078,Unknown,98,Drama,44,6.4,2006,4002175.88567881,3610858.27094536,medium,m_high
0.654177999999999,Bobby,120,Drama,58,5.8,2006,0.0,0.0,v_long,medium
0.646745,Snakes on a Plane,105,Action,236,5.2,2006,35695082.2236219,67087299.6789281,long,low
0.642848,Candy,116,Romance,75,6.9,2006,0.0,2247452.15533937,v_long,high
0.641047,Friends with Money,88,Comedy,67,5.0,2006,7030849.52889522,14460225.9974639,short,low
0.638444,Jackass Number Two,95,Comedy,180,6.4,2006,11898360.741207302,78722488.1505847,medium,m_high
0.631574,Southland Tales,144,Adventure,79,4.9,2006,18388375.690956693,405347.94538565795,v_long,low
0.62873,The Fast and the Furious: Tokyo Drift,104,Crime,1074,6.1,2006,91941878.45478372,171410264.023543,long,m_high
0.620633,Miss Potter,92,Family,81,6.2,2006,32450074.7487471,37943051.416818894,medium,m_high
0.614854,Pulse,90,Thriller,71,5.1,2006,41103428.01507971,32350220.4603994,short,low
0.609691,Bambi II,72,Drama,109,5.9,2006,0.0,0.0,short,medium
0.60214,Stick It,105,Drama,82,6.0,2006,0.0,0.0,long,medium
0.589842,The Hoax,116,Drama,22,6.5,2006,27041728.9572893,12733907.980890302,v_long,m_high
0.5828760000000001,The Marine,92,Adventure,94,5.0,2006,21633383.1658314,23975854.5483809,medium,low
0.575781,Hollow Man II,91,Action,32,5.1,2006,0.0,0.0,short,low
0.574533,Hatchet,83,Horror,67,5.3,2006,0.0,0.0,short,low
0.569422999999999,Running with Scissors,116,Comedy,35,5.6,2006,12980029.8994988,7306564.83400542,v_long,medium
0.56593,The Shaggy Dog,98,Family,73,4.6,2006,54083457.9145786,66103956.4104635,medium,low
0.564215999999999,Stormbreaker,93,Action,120,5.0,2006,43266766.33166289,25892855.694193,medium,low
0.552267,Madea's Family Reunion,110,Comedy,63,6.0,2006,6490014.94974943,61905574.39282391,long,medium
0.546519,Home of the Brave,106,Drama,27,5.7,2006,12980029.8994988,0.0,long,medium
0.5447930000000001,Little Children,136,Drama,111,6.3,2006,28123398.1155808,0.0,v_long,m_high
0.537204,Catch a Fire,101,Drama,11,6.3,2006,0.0,4642486.16896689,long,m_high
0.5366310000000001,Charlotte's Web,97,Family,161,6.0,2006,91941878.45478372,155.760358793986,medium,medium
0.529881,Zoom,83,Comedy,84,5.1,2006,37858420.540205,13527557.8473961,short,low
0.523073,Mater and the Ghostlight,7,Family,48,6.4,2006,0.0,0.0,short,m_high
0.514836,Aquamarine,104,Romance,216,5.9,2006,12980029.8994988,24885798.9927713,long,medium
0.51175,Shadow Man,91,Adventure,11,4.6,2006,0.0,0.0,short,low
0.508401,Rescue Dawn,126,Drama,158,6.6,2006,10816691.5829157,7763294.22774825,v_long,m_high
0.5014310000000001,The Wind That Shakes the Barley,124,History,71,6.5,2006,7030849.52889522,24758344.834180605,v_long,m_high
0.496703,16 Blocks,105,Adventure,404,6.1,2006,59491803.7060365,71027503.49352092,long,m_high
0.489898,Scoop,96,Mystery,208,6.2,2006,4326676.63316629,34164413.2793926,medium,m_high
0.488265,Calibre 45,101,Crime,22,5.2,2006,5408345.79145786,0.0,long,low
0.4819,Last Holiday,112,Comedy,72,6.4,2006,48675112.1231207,41536053.4932992,long,m_high
0.479749,The Last Kiss,115,Drama,61,5.5,2006,21633383.1658314,0.0,v_long,medium
0.467297,Notes on a Scandal,92,Romance,119,6.3,2006,16225037.3743735,53510069.4204449,medium,m_high
0.463155,United 93,111,History,180,6.6,2006,16225037.3743735,82516317.24967009,long,m_high
0.458112,DOA: Dead or Alive,87,Action,116,4.9,2006,22715052.32412301,519540.840095658,short,low
0.45297,Something New,99,Drama,26,6.2,2006,0.0,12331028.4045239,medium,m_high
0.441629,The Sentinel,108,Thriller,112,5.6,2006,64900149.4974943,84284035.0716081,long,medium
0.440529,Man About Town,96,Drama,22,4.8,2006,0.0,0.0,medium,low
0.437529,The Good German,108,Crime,46,5.8,2006,34613413.0653303,6397973.55773209,long,medium
0.435451,Flyboys,140,Adventure,179,6.1,2006,64900149.4974943,19253711.017589893,v_long,m_high
0.434505,My Super Ex-Girlfriend,95,Drama,257,4.9,2006,0.0,65869484.06868979,medium,low
0.433874,Running Scared,122,Crime,174,6.8,2006,16225037.3743735,10275857.0037699,v_long,high
0.430182,No Time for Nuts,7,Animation,26,7.4,2006,0.0,0.0,short,high
0.428237,Breaking and Entering,129,Romance,29,6.5,2006,0.0,9707795.73024079,v_long,m_high
0.425339,Wendy Wu: Homecoming Warrior,90,Adventure,43,5.4,2006,6490014.94974943,0.0,short,low
0.412369,Lonely Hearts,108,Thriller,42,5.9,2006,0.0,0.0,long,medium
0.406639,Shooting Dogs,115,History,16,6.5,2006,0.0,0.0,v_long,m_high
0.405681,Catch and Release,111,Drama,58,6.0,2006,27041728.9572893,17478137.0325553,long,medium
0.405342,The Grudge 2,102,Thriller,151,5.3,2006,21633383.1658314,42340683.3834308,long,low
0.395831,Like Minds,110,Thriller,16,6.6,2006,0.0,0.0,long,m_high
0.389669,Altered,88,Science Fiction,21,4.7,2006,8653353.26633258,0.0,short,low
0.389212,Severance,96,Comedy,66,6.3,2006,0.0,0.0,medium,m_high
0.388624,Second In Command,91,Adventure,17,5.1,2006,0.0,0.0,short,low
0.386756,Cashback,102,Comedy,203,6.7,2006,0.0,2481663.81484593,long,high
0.384988,10th & Wolf,107,Crime,12,6.0,2006,8653353.26633258,155166.522426084,long,medium
0.463068,Seraphim Falls,115,Drama,65,5.8,2006,19470044.8492483,1294008.38574831,v_long,medium
0.375934,10 Items or Less,81,Drama,23,6.8,2006,0.0,627938.1514555321,short,high
0.374486,The Ultimate Gift,114,Drama,43,6.8,2006,0.0,0.0,v_long,high
0.370019,Everyone's Hero,88,Adventure,30,5.6,2006,0.0,17985116.448715698,short,medium
0.8771909999999989,Tenacious D in The Pick of Destiny,93,Music,206,6.2,2006,23796721.482414603,14500418.6600477,medium,m_high
0.361949,Hollywoodland,126,Thriller,37,6.1,2006,0.0,18176101.3636494,v_long,m_high
0.361911,Ultimate Avengers,72,Animation,51,6.4,2006,0.0,7247183.36055353,short,m_high
0.360617,The Night Listener,91,Thriller,15,4.7,2006,0.0,0.0,short,low
0.360145,Man of the Year,115,Drama,64,5.4,2006,21633383.1658314,44605492.0020841,v_long,low
0.358059,Nos jours heureux,103,Family,115,7.1,2006,0.0,0.0,long,high
0.357462,The Covenant,97,Adventure,164,5.2,2006,21633383.1658314,40668024.8104618,medium,low
0.357119,Hellboy Animated: Sword of Storms,73,Fantasy,16,5.5,2006,0.0,0.0,short,medium
0.355816,Behind Enemy Lines II: Axis of Evil,96,Adventure,21,4.7,2006,0.0,0.0,medium,low
0.35187,Find Me Guilty,125,Action,61,6.3,2006,0.0,0.0,v_long,m_high
0.350497,Rest Stop,80,Thriller,28,5.0,2006,0.0,0.0,short,low
0.345569,NapolÃ©on (et moi),110,War,11,4.9,2006,0.0,0.0,long,low
0.34202,La tourneuse de pages,85,Music,18,6.5,2006,0.0,0.0,short,m_high
0.340571,Happily N'Ever After,75,Animation,55,4.4,2006,0.0,0.0,short,low
0.339084,The Oh in Ohio,88,Drama,14,5.6,2006,5408345.79145786,0.0,short,medium
0.338476,Elephants Dream,11,Science Fiction,14,6.0,2006,162250.373743735,0.0,short,medium
0.337268,When a Stranger Calls,87,Thriller,123,5.4,2006,16225037.3743735,72436124.4616127,short,low
0.325485,Another Gay Movie,92,Romance,28,5.1,2006,540834.579145786,806197.228741983,medium,low
0.445936,Love and Other Disasters,91,Romance,54,5.7,2006,0.0,0.0,short,medium
0.320908,Dhoom 2,147,Action,43,6.5,2006,11898360.741207302,50185584.1408264,v_long,m_high
0.312729,Black Christmas,84,Thriller,44,5.3,2006,9735022.42462415,23267624.0953054,short,low
0.312609,The Astronaut Farmer,104,Comedy,49,6.2,2006,14061699.0577904,12039939.3356669,long,m_high
0.31006300000000003,La Sconosciuta,118,Mystery,21,7.5,2006,8653353.26633258,0.0,v_long,high
0.309824,Fast Food Nation,116,Drama,51,5.7,2006,0.0,0.0,v_long,medium
0.308248,Slipp Jimmy Fri,86,Comedy,11,4.9,2006,0.0,0.0,short,low
0.30746,Sweeney Todd,90,Horror,18,6.4,2006,0.0,0.0,short,m_high
0.307279,Fido,91,Comedy,61,6.7,2006,8653353.26633258,461033.3553236671,short,high
0.300525,Bug,102,Thriller,61,5.6,2006,4326676.63316629,8717323.18035394,long,medium
0.298124,Lady in the Water,110,Thriller,187,5.2,2006,81125186.87186791,45738563.1604469,long,low
0.294825,Peaceful Warrior,120,Romance,35,7.3,2006,0.0,0.0,v_long,high
0.292225,Loving Annabelle,76,Romance,27,6.6,2006,973502.242462415,0.0,short,m_high
0.288752,The Detonator,91,Thriller,20,4.4,2006,16225037.3743735,0.0,short,low
0.287483,Material Girls,97,Drama,83,4.8,2006,0.0,12384720.2982032,medium,low
0.224856,London to Brighton,85,Crime,12,6.0,2006,0.0,0.0,short,medium
0.282881,Gridiron Gang,125,Adventure,123,6.5,2006,32450074.7487471,44868557.186388105,v_long,m_high
0.28091,Art School Confidential,102,Drama,31,6.3,2006,0.0,0.0,long,m_high
0.440741,Black Sheep,87,Comedy,88,5.5,2006,0.0,5350179.03247073,short,medium
0.275745,Wristcutters: A Love Story,88,Drama,73,6.4,2006,0.0,0.0,short,m_high
0.462229,Irresistible,103,Mystery,16,5.6,2006,0.0,0.0,long,medium
0.27504,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,92,Crime,16,7.0,2006,0.0,0.0,medium,high
0.27403,Gone,88,Drama,14,5.1,2006,0.0,0.0,short,low
0.227243,Ask the Dust,117,Romance,23,5.2,2006,0.0,0.0,v_long,low
0.15219100000000002,Poultrygeist: Night of the Chicken Dead,103,Horror,13,5.1,2006,0.0,0.0,long,low
0.171168,Minotaur,93,Adventure,15,3.4,2006,7571684.10804101,0.0,medium,low
0.268801,The Ex,90,Romance,31,5.0,2006,0.0,3344436.66724319,short,low
0.267231,Cow Belles,90,Comedy,36,5.1,2006,0.0,0.0,short,low
0.267119,Bernard and Doris,103,Drama,10,6.2,2006,0.0,0.0,long,m_high
0.266131,See No Evil,84,Thriller,67,4.7,2006,8653353.26633258,0.0,short,low
0.260556,Hogfather,185,Fantasy,18,6.9,2006,10129615.3335689,0.0,v_long,high
0.265388,The Lost Room,270,Fantasy,28,7.2,2006,0.0,0.0,v_long,high
0.326984,The History Boys,109,Drama,27,5.6,2006,4326676.63316629,14496478.139304,long,medium
0.257326,Starter for 10,92,Comedy,60,6.7,2006,0.0,227288.97689349105,medium,high
0.249949,Let's Go to Prison,84,Crime,36,5.4,2006,4326676.63316629,5008176.8780021,short,low
0.247029,Inland Empire,172,Drama,88,6.8,2006,0.0,918396.6071932508,v_long,high
0.24669,Wilderness,94,Action,21,6.1,2006,0.0,0.0,medium,m_high
0.245865,Alien Autopsy,95,Science Fiction,23,5.5,2006,0.0,0.0,medium,medium
0.241377,Like Mike 2: Streetball,96,Drama,10,3.8,2006,5408345.79145786,0.0,medium,low
0.238102,Tekkon kinkurÃ®to,103,Adventure,43,7.5,2006,0.0,0.0,long,high
0.237683,Cocaine Cowboys,118,Documentary,26,7.1,2006,0.0,176312.07280152602,v_long,high
0.235116,Return to Halloweentown,88,Comedy,36,5.2,2006,0.0,0.0,short,low
0.225633,This Is England,101,Crime,187,7.1,2006,2574372.59673394,8844315.46621401,long,high
0.220049,The Alibi,90,Comedy,16,5.3,2006,0.0,0.0,short,low
0.218722,The Cutting Edge: Going for the Gold,98,Drama,12,5.8,2006,3245007.47487471,0.0,medium,medium
0.21820100000000006,Outsourced,102,Drama,27,6.1,2006,0.0,0.0,long,m_high
0.21735,The Hamiltons,86,Horror,31,4.9,2006,0.0,0.0,short,low
0.5339659999999989,School for Scoundrels,100,Drama,53,5.5,2006,21633383.1658314,19261898.171449106,medium,medium
0.210808,A Guide To Recognizing Your Saints,104,Drama,55,6.7,2006,0.0,558291.637691454,long,high
0.20754,IndigÃ¨nes,128,History,52,6.7,2006,15684202.7952278,24839127.1319293,v_long,high
0.223542,Jesse Stone: Night Passage,89,Thriller,13,6.3,2006,0.0,0.0,short,m_high
0.200935,Deliver Us from Evil,101,Documentary,26,7.2,2006,0.0,217712.95983513602,long,high
0.200709,The Woods,91,Horror,20,5.3,2006,0.0,0.0,short,low
0.546134,The Dark,87,Thriller,31,5.2,2006,0.0,0.0,short,low
0.189838,Stay Alive,100,Thriller,83,5.3,2006,9735022.42462415,29318745.294063106,medium,low
0.188658,Les Brigades du Tigre,125,Adventure,13,5.8,2006,0.0,0.0,v_long,medium
0.188603,The Return,85,Thriller,20,5.2,2006,16225037.3743735,12971391.6896007,short,low
0.187887,Wicked Little Things,94,Horror,26,4.5,2006,0.0,0.0,medium,low
0.187319,Ten Canoes,90,Comedy,12,5.9,2006,2163338.31658314,324500.74748747103,short,medium
0.178655,A Prairie Home Companion,105,Comedy,38,6.2,2006,0.0,0.0,long,m_high
0.170775,The Darwin Awards,94,Romance,25,5.0,2006,0.0,0.0,medium,low
0.16958299999999898,Going to Pieces: The Rise and Fall of the Slasher Film,88,Horror,12,6.8,2006,0.0,0.0,short,high
0.066302,The Road to Guantanamo,95,Drama,13,6.3,2006,0.0,0.0,medium,m_high
0.162111999999999,Glass House: The Good Mother,90,Thriller,10,7.7,2006,0.0,0.0,short,high
0.157586,X-Men: The Last Stand,104,Action,2381,6.2,2006,227150523.24123,253499999.080581,long,m_high
0.156931,The Hard Corps,110,Adventure,21,4.7,2006,0.0,0.0,long,low
0.155301,The Dead Girl,85,Drama,21,6.5,2006,0.0,0.0,short,m_high
0.150038,The Prince & Me 2: The Royal Wedding,96,Comedy,49,4.8,2006,0.0,0.0,medium,low
0.14645,Delirious,107,Drama,10,6.1,2006,0.0,0.0,long,m_high
0.47151,End Game,93,Mystery,11,4.8,2006,5408345.79145786,0.0,medium,low
0.139485,Peiru Kokun,23,Science Fiction,12,6.8,2006,0.0,0.0,short,high
0.4124680000000001,Turistas,93,Thriller,86,5.2,2006,10816691.5829157,0.0,medium,low
0.130307,Griffin & Phoenix,102,Drama,15,6.6,2006,0.0,0.0,long,m_high
0.1294,The Black Hole,90,Science Fiction,11,2.8,2006,3785842.0540205,0.0,short,low
0.23094,Evil Aliens,93,Horror,16,5.8,2006,540834.579145786,0.0,medium,medium
0.142518,"Zidane, un portrait du 21e siÃ¨cle",90,Foreign,11,5.5,2006,0.0,0.0,short,medium
0.11511,Gray Matters,96,Romance,13,5.5,2006,0.0,0.0,medium,medium
0.113479,Superman: Brainiac Attacks,75,Action,10,5.4,2006,0.0,0.0,short,low
0.113193,Mini's First Time,91,Crime,12,5.6,2006,0.0,0.0,short,medium
0.112694,Teen Titans: Trouble in Tokyo,75,Adventure,14,6.9,2006,0.0,0.0,short,high
0.111308,Wedding Daze,90,Romance,50,5.6,2006,0.0,0.0,short,medium
0.108669,The Last Winter,101,Thriller,17,5.9,2006,0.0,0.0,long,medium
0.100404,Drake And Josh Go Hollywood,120,Family,29,5.7,2006,0.0,0.0,v_long,medium
0.0979,Waist Deep,97,Adventure,21,6.9,2006,0.0,23097209.28275489,medium,high
0.096955,Trailer Park Boys: The Movie,95,Comedy,17,6.3,2006,5408345.79145786,4146586.28999485,medium,m_high
0.0948,10.5: Apocalypse,169,Thriller,17,4.6,2006,0.0,0.0,v_long,low
0.08987,Hoot,91,Family,31,5.4,2006,0.0,0.0,short,low
0.092151,The Cheetah Girls 2,96,Drama,43,5.1,2006,0.0,0.0,medium,low
0.086284,Jesse Stone: Death in Paradise,87,Thriller,20,6.5,2006,0.0,0.0,short,m_high
0.08424,First Snow,101,Thriller,15,6.6,2006,8653353.26633258,413486.42413264397,long,m_high
0.155835,Bella,91,Romance,22,6.8,2006,0.0,0.0,short,high
0.078983,For Your Consideration,86,Drama,18,5.4,2006,12980029.8994988,5994637.51698085,short,low
0.05682,Changement d'adresse,85,Romance,11,6.0,2006,0.0,0.0,short,medium
0.105452,Thr3e,101,Horror,10,5.4,2006,0.0,0.0,long,low
0.072625,Offside,93,Comedy,12,6.5,2006,2704.17289572893,0.0,medium,m_high
0.286076,Read It and Weep,90,Drama,22,4.9,2006,0.0,0.0,short,low
0.049226,Karla,99,Drama,13,4.3,2006,0.0,0.0,medium,low
0.043165,Population 436,88,Horror,24,5.2,2006,0.0,0.0,short,low
0.040915,Special,81,Fantasy,13,6.5,2006,1081669.15829157,7790.1812780159,short,m_high
0.038328,Penny Dreadful,92,Thriller,14,4.8,2006,0.0,0.0,medium,low
0.03626,Idlewild,121,Crime,11,5.5,2006,0.0,0.0,v_long,medium
0.073737,The Protector,14,Action,29,7.0,2006,0.0,0.0,short,high
0.021863,Desperation,131,Fantasy,25,5.2,2006,0.0,0.0,v_long,low
0.15321700000000002,How to Eat Fried Worms,98,Drama,11,5.7,2006,0.0,14086313.5211565,medium,medium
0.005412,ì§íŒ¨,92,Thriller,20,6.9,2006,2920506.72738724,0.0,medium,high
5.827781,Harry Potter and the Prisoner of Azkaban,141,Fantasy,3550,7.4,2004,150077901.975579,911786234.1159848,v_long,high
4.535598,Kill Bill: Vol. 2,136,Crime,2346,7.5,2004,34633361.9943644,175659789.789346,v_long,high
3.990488,Bridget Jones: The Edge of Reason,108,Romance,431,6.0,2004,57722269.9906074,46412191.4975558,long,medium
3.863377,Eternal Sunshine of the Spotless Mind,108,Drama,2012,7.8,2004,23088907.9962429,83418061.15974659,long,high
3.425628,The Notebook,123,Drama,1929,7.5,2004,33478916.5945523,133457615.92248,v_long,high
3.339406,The Incredibles,115,Adventure,3064,7.2,2004,106208976.782717,728965418.357159,v_long,high
3.196643,The Bourne Supremacy,108,Drama,1966,7.1,2004,86583404.9859111,333057748.360456,long,high
3.177517,Troy,163,Adventure,1598,6.8,2004,202027944.967126,574232515.462641,v_long,high
2.906282,National Treasure,131,Action,1179,6.4,2004,115444539.981214,401114240.684318,v_long,m_high
2.791375,"I, Robot",115,Science Fiction,2339,6.6,2004,138533447.97745702,400863751.430357,v_long,m_high
2.668692,50 First Dates,99,Romance,1235,6.5,2004,86583404.9859111,226828759.26673305,medium,m_high
2.499507,Van Helsing,132,Adventure,918,5.9,2004,184711263.969943,346630860.77296096,v_long,medium
2.361367,Hellboy,122,Action,1314,6.4,2004,76193396.3876018,114658347.656152,v_long,m_high
2.241935,The Polar Express,100,Adventure,867,6.4,2004,190483490.969004,353116829.412682,medium,m_high
2.191033,Shrek 2,93,Animation,1676,6.5,2004,173166809.971822,1061903622.7420199,medium,m_high
2.186534,The Butterfly Effect,113,Thriller,1126,7.1,2004,15007790.1975579,110897015.620108,long,high
2.17643,Resident Evil: Apocalypse,94,Action,756,6.1,2004,51950042.9915466,149379272.025202,medium,m_high
2.175284,Ocean's Twelve,125,Crime,1376,6.4,2004,126988993.979336,418768465.354169,v_long,m_high
2.041955,Meet the Fockers,115,Romance,782,6.1,2004,92355631.98497193,596436064.273978,v_long,m_high
2.022895,The Day After Tomorrow,124,Adventure,1422,6.1,2004,144305674.976518,628332770.733608,v_long,m_high
1.83193,Collateral,120,Crime,810,6.7,2004,75038950.9877896,251396983.988304,v_long,high
1.823597,Shaun of the Dead,99,Comedy,1413,7.4,2004,4617781.59924859,34678837.9075538,medium,high
1.792138,Blade: Trinity,123,Action,800,5.7,2004,75038950.9877896,148814206.789801,v_long,medium
1.702547,Starship Troopers 2: Hero of the Federation,88,Horror,100,3.9,2004,8081117.79868504,0.0,short,low
1.682492,The Terminal,128,Drama,1131,7.0,2004,69266723.9887289,253305240.674159,v_long,high
1.665648,Lemony Snicket's A Series of Unfortunate Events,108,Fantasy,747,6.5,2004,161622355.9737,241364107.692208,long,m_high
1.648211,Garfield,80,Comedy,435,5.2,2004,57722269.9906074,231817870.537722,short,low
1.617857,The Lion King 1Â½,77,Comedy,374,6.2,2004,0.0,0.0,short,m_high
1.615629,Shark Tale,90,Action,852,5.8,2004,86583404.9859111,423998956.150469,short,medium
1.590381,Sky Captain and the World of Tomorrow,107,Action,249,5.7,2004,80811177.9868504,66910149.97631071,long,medium
1.557067,Mulan II,79,Comedy,253,5.9,2004,0.0,0.0,short,medium
1.556897,The SpongeBob SquarePants Movie,87,Comedy,348,6.6,2004,34633361.9943644,161809136.003827,short,m_high
1.5534290000000002,Species III,111,Action,41,4.7,2004,0.0,0.0,long,low
1.497252,13 Going On 30,98,Fantasy,662,6.1,2004,42714479.7930495,111352835.687324,medium,m_high
1.473411,Ella Enchanted,96,Comedy,238,5.7,2004,35787807.3941766,31618836.06967669,medium,medium
1.433373,Scooby-Doo 2: Monsters Unleashed,93,Fantasy,263,5.2,2004,0.0,209493550.575329,medium,low
1.348704,AVP: Alien vs. Predator,101,Science Fiction,696,5.5,2004,80811177.9868504,197622423.16242296,long,medium
1.327137,Banlieue 13,84,Thriller,351,6.5,2004,13853344.7977457,11064355.944147,short,m_high
1.319068,Alexander,175,History,519,5.6,2004,178939036.970883,193136628.151289,v_long,medium
1.318761,Harold & Kumar Go to White Castle,88,Adventure,414,6.4,2004,10390008.5983093,27633853.3263266,short,m_high
1.3097530000000002,Saw,103,Mystery,1135,7.1,2004,1385334.47977457,119960348.263852,long,high
1.304553,Spider-Man 2,127,Adventure,2735,6.4,2004,230889079.96242905,904815446.895049,v_long,m_high
